Campaign_ID,Campaign_Type,Target_Audience,Duration,Channel_Used,Impressions,Clicks,Leads,Conversions,Revenue,Acquisition_Cost,ROI,Language,Engagement_Score,Customer_Segment,Date
NY-CMP-3359,Email,Youth,14.0,"Google, WhatsApp",90244.0,13054.0,6820.0,5047.0,3891237.0,52.7,13.63,Bengali,27.62,Tier 2 City Customers,08-09-2024
NY-CMP-3360,Paid Ads,Working Women,28.0,"YouTube, WhatsApp, Instagram",10704.0,1289.0,532.0,189.0,121527.0,1393.98,-0.54,English,18.78,Premium Shoppers,28-09-2024
NY-CMP-3361,SEO,Youth,6.0,"Facebook, Instagram",78581.0,7905.0,3069.0,2442.0,1641024.0,115.38,4.82,Hindi,17.07,Youth,08-02-2025
NY-CMP-3362,Email,College Students,25.0,"Email, Facebook, Google",61932.0,,2947.0,998.0,259480.0,175.01,0.49,English,20.37,Working Women,13-12-2024
NY-CMP-3363,Social Media,College Students,24.0,"Google, Facebook",32591.0,4598.0,2385.0,1075.0,434300.0,,1.04,Bengali,24.72,,10-11-2024
NY-CMP-3364,SEO,Working Women,16.0,YouTube,42944.0,5128.0,1039.0,495.0,170280.0,508.14,-0.32,Hindi,15.51,Working Women,17-07-2024
NY-CMP-3365,Influencer,Working Women,18.0,"Email, YouTube",46369.0,5048.0,1756.0,1325.0,813550.0,99.91,5.15,Bengali,,Premium Shoppers,
NY-CMP-3366,Email,Youth,9.0,Facebook,75938.0,,2561.0,1812.0,829896.0,90.64,4.05,Hindi,17.1,Working Women,15-10-2024
NY-CMP-3367,Social Media,Working Women,28.0,,19454.0,479.0,201.0,104.0,81536.0,2107.38,-0.63,Hindi,4.03,College Students,01-03-2025
NY-CMP-3368,Paid Ads,Premium Shoppers,22.0,"WhatsApp, Email, Google",96065.0,3506.0,901.0,283.0,115464.0,500.86,-0.19,Bengali,4.88,College Students,25-04-2025
NY-CMP-3369,Social Media,Premium Shoppers,18.0,"YouTube, Facebook, Instagram",63848.0,7660.0,4391.0,2662.0,617584.0,,7.04,English,23.04,Working Women,10-05-2025
NY-CMP-3370,Email,Youth,5.0,"Instagram, Facebook",23468.0,1795.0,952.0,729.0,542376.0,136.35,4.46,,14.81,Working Women,13-10-2024
NY-CMP-3371,Influencer,College Students,27.0,WhatsApp,28833.0,4097.0,1427.0,637.0,194922.0,88.21,2.47,Tamil,21.37,Premium Shoppers,28-10-2024
NY-CMP-3372,Email,Premium Shoppers,10.0,Email,60954.0,3076.0,1621.0,814.0,327228.0,181.61,1.21,Tamil,9.04,Youth,14-03-2025
NY-CMP-3373,Influencer,Premium Shoppers,26.0,"Facebook, Google, WhatsApp",96670.0,6887.0,2615.0,809.0,323600.0,359.89,0.11,Bengali,10.67,College Students,20-07-2024
NY-CMP-3374,Social Media,Premium Shoppers,16.0,Instagram,84250.0,7959.0,2612.0,1306.0,346090.0,119.83,1.21,Bengali,14.1,Youth,01-11-2024
NY-CMP-3375,Social Media,Youth,14.0,"Facebook, WhatsApp",49734.0,6323.0,2912.0,2138.0,545190.0,67.66,2.77,English,22.87,Tier 2 City Customers,21-10-2024
NY-CMP-3376,Paid Ads,College Students,18.0,"YouTube, Facebook, Instagram",41499.0,3681.0,841.0,564.0,124644.0,95.8,1.31,English,12.26,,04-04-2025
NY-CMP-3377,Paid Ads,Tier 2 City Customers,9.0,YouTube,89265.0,10404.0,3262.0,1660.0,1102240.0,112.54,4.9,English,17.17,Tier 2 City Customers,15-12-2024
NY-CMP-3378,Influencer,,15.0,"Google, YouTube, Instagram",89796.0,13462.0,7019.0,3015.0,1929600.0,93.17,5.87,Tamil,26.17,Tier 2 City Customers,
NY-CMP-3379,Paid Ads,College Students,20.0,WhatsApp,21935.0,972.0,500.0,333.0,219114.0,772.86,-0.15,Tamil,8.23,College Students,01-04-2025
NY-CMP-3380,Email,Tier 2 City Customers,9.0,"Google, Email, Instagram",76296.0,7754.0,2873.0,1543.0,,157.03,,Hindi,15.95,Premium Shoppers,10-06-2025
NY-CMP-3381,Email,Youth,25.0,Instagram,18571.0,1585.0,331.0,128.0,63232.0,2258.05,-0.78,Bengali,11.01,Youth,29-09-2024
NY-CMP-3382,Influencer,Premium Shoppers,10.0,"YouTube, Google",14837.0,2076.0,561.0,,108376.0,1271.45,-0.54,Bengali,19.01,Youth,
NY-CMP-3383,SEO,Working Women,22.0,"WhatsApp, Instagram, YouTube",68556.0,9387.0,5495.0,4050.0,3049650.0,,46.58,English,27.62,Youth,31-10-2024
NY-CMP-3384,Email,Premium Shoppers,8.0,WhatsApp,17070.0,422.0,128.0,69.0,51750.0,2724.41,-0.72,Tamil,3.63,,21-07-2024
NY-CMP-3385,Social Media,Youth,9.0,"Email, WhatsApp, Facebook",14013.0,1413.0,738.0,312.0,71760.0,534.32,-0.57,Tamil,17.58,Youth,12-03-2025
NY-CMP-3386,Email,Working Women,8.0,"Facebook, Google, Instagram",93334.0,9652.0,4449.0,3558.0,1238184.0,,3.28,English,18.92,,18-04-2025
NY-CMP-3387,Email,College Students,12.0,,73848.0,5160.0,1126.0,663.0,153816.0,353.48,-0.34,Bengali,9.41,Youth,03-03-2025
NY-CMP-3388,Social Media,College Students,9.0,"Email, YouTube",24942.0,2524.0,1302.0,873.0,490626.0,172.05,2.27,Hindi,18.84,College Students,19-09-2024
NY-CMP-3389,Email,Tier 2 City Customers,10.0,Facebook,85973.0,3850.0,,523.0,263592.0,253.71,0.99,English,6.7,Youth,18-11-2024
NY-CMP-3390,SEO,Working Women,6.0,YouTube,14224.0,690.0,210.0,63.0,40761.0,3981.0,-0.84,Bengali,6.77,,29-08-2024
NY-CMP-3391,Paid Ads,Premium Shoppers,25.0,"YouTube, Email, WhatsApp",65488.0,,2811.0,1627.0,634530.0,49.26,6.92,Tamil,16.51,Youth,01-10-2024
NY-CMP-3392,Social Media,College Students,27.0,"Google, Instagram, YouTube",,1586.0,911.0,303.0,237249.0,597.71,0.31,Bengali,3.73,Working Women,17-04-2025
NY-CMP-3393,Social Media,Youth,22.0,"YouTube, Instagram, Email",13983.0,1497.0,517.0,391.0,179078.0,442.01,0.04,Hindi,,Youth,30-11-2024
NY-CMP-3394,SEO,College Students,20.0,"Google, Instagram",62041.0,3069.0,1817.0,760.0,595840.0,153.15,4.12,,9.1,Youth,30-09-2024
NY-CMP-3395,Social Media,Tier 2 City Customers,6.0,"Instagram, Email",45512.0,3984.0,879.0,299.0,64883.0,803.23,-0.73,,11.34,Youth,15-07-2024
NY-CMP-3396,Social Media,Premium Shoppers,7.0,"YouTube, Email",35391.0,1159.0,664.0,366.0,200934.0,293.96,0.87,Bengali,6.19,Premium Shoppers,17-12-2024
NY-CMP-3397,Paid Ads,Youth,7.0,Instagram,47285.0,6930.0,3534.0,1853.0,470662.0,88.17,1.88,Tamil,26.05,College Students,21-02-2025
NY-CMP-3398,Paid Ads,Working Women,29.0,"Email, YouTube, Google",84300.0,,2001.0,1190.0,589050.0,77.29,5.4,Hindi,14.9,Youth,30-09-2024
NY-CMP-3399,Email,College Students,25.0,"Email, Facebook, WhatsApp",82961.0,1988.0,1092.0,451.0,153791.0,154.59,,Bengali,4.26,Working Women,08-07-2024
NY-CMP-3400,Paid Ads,Youth,17.0,"Instagram, YouTube",99035.0,5717.0,1398.0,424.0,,,-0.61,English,7.61,Tier 2 City Customers,26-10-2024
NY-CMP-3401,Social Media,Working Women,21.0,"WhatsApp, Email",54524.0,3045.0,1065.0,575.0,260475.0,450.5,0.01,Hindi,8.59,Tier 2 City Customers,
NY-CMP-3402,SEO,Tier 2 City Customers,26.0,"Email, Google, WhatsApp",54356.0,6391.0,1973.0,1562.0,315524.0,139.95,0.44,English,18.26,Youth,29-10-2024
NY-CMP-3403,Influencer,Tier 2 City Customers,12.0,Email,,10767.0,6127.0,4183.0,,69.92,,Tamil,22.84,Youth,24-01-2025
NY-CMP-3404,Influencer,Working Women,13.0,"Facebook, YouTube",94899.0,3296.0,1382.0,1096.0,259752.0,243.8,-0.03,Bengali,6.08,Working Women,28-03-2025
NY-CMP-3405,Social Media,Tier 2 City Customers,18.0,"Facebook, Google, WhatsApp",14154.0,1489.0,,,100282.0,501.1,-0.25,English,,College Students,11-04-2025
NY-CMP-3406,Social Media,College Students,7.0,"WhatsApp, Email",98945.0,7332.0,1481.0,966.0,522606.0,87.41,5.19,Bengali,9.88,College Students,22-09-2024
NY-CMP-3407,SEO,Youth,24.0,Email,46294.0,5719.0,2853.0,993.0,654387.0,285.6,1.31,Tamil,20.66,Tier 2 City Customers,23-05-2025
NY-CMP-3408,SEO,Tier 2 City Customers,24.0,"Email, YouTube",35738.0,2053.0,1103.0,763.0,305200.0,228.51,0.75,Tamil,10.97,College Students,09-11-2024
NY-CMP-3409,Social Media,,7.0,"Facebook, Instagram",,1220.0,719.0,541.0,,430.98,-0.05,Bengali,13.25,College Students,21-11-2024
NY-CMP-3410,Email,Youth,14.0,"Facebook, YouTube, Instagram",19990.0,1478.0,,303.0,133017.0,931.04,-0.53,Tamil,13.01,Working Women,08-01-2025
NY-CMP-3411,Influencer,Tier 2 City Customers,28.0,Facebook,60107.0,3092.0,827.0,284.0,214136.0,585.85,0.29,English,6.99,College Students,25-10-2024
NY-CMP-3412,Email,,28.0,"Instagram, Email",87856.0,1780.0,1041.0,591.0,159570.0,192.42,0.4,Hindi,3.88,Working Women,
NY-CMP-3413,SEO,Working Women,7.0,"Instagram, YouTube, Google",18231.0,657.0,236.0,155.0,119350.0,375.63,1.05,English,5.75,Working Women,04-02-2025
NY-CMP-3414,Influencer,College Students,17.0,,13297.0,1952.0,410.0,256.0,80896.0,946.54,-0.67,Tamil,19.69,Premium Shoppers,25-01-2025
NY-CMP-3415,Influencer,Tier 2 City Customers,25.0,WhatsApp,73453.0,5738.0,3168.0,1181.0,265725.0,82.24,1.74,Hindi,13.73,Premium Shoppers,27-04-2025
NY-CMP-3416,Paid Ads,College Students,13.0,"Facebook, Instagram",12861.0,1251.0,308.0,96.0,56640.0,1771.46,-0.67,English,12.87,Working Women,04-02-2025
NY-CMP-3417,Social Media,Youth,20.0,Instagram,22336.0,1031.0,494.0,149.0,53640.0,1338.8,-0.73,Bengali,7.49,Working Women,30-07-2024
NY-CMP-3418,SEO,College Students,5.0,"Facebook, Instagram, YouTube",59619.0,1639.0,363.0,211.0,116894.0,1415.32,-0.61,Bengali,3.71,College Students,10-07-2024
NY-CMP-3419,Social Media,Working Women,24.0,"YouTube, Facebook",24907.0,1132.0,304.0,156.0,102804.0,1010.96,-0.35,Hindi,,Tier 2 City Customers,17-02-2025
NY-CMP-3420,SEO,College Students,25.0,Instagram,30465.0,4294.0,2277.0,1399.0,288194.0,140.03,0.47,Tamil,26.16,Premium Shoppers,07-03-2025
NY-CMP-3421,Paid Ads,Premium Shoppers,8.0,Google,43494.0,1467.0,771.0,550.0,173800.0,272.61,0.16,Bengali,6.41,Premium Shoppers,29-09-2024
NY-CMP-3422,SEO,College Students,14.0,"Facebook, WhatsApp, YouTube",49509.0,1188.0,439.0,,141680.0,1031.55,-0.51,Bengali,3.85,Premium Shoppers,24-12-2024
NY-CMP-3423,SEO,Youth,29.0,"Instagram, WhatsApp, Email",59259.0,2215.0,997.0,333.0,150849.0,318.16,0.42,English,,College Students,05-11-2024
NY-CMP-3424,Paid Ads,Tier 2 City Customers,15.0,"Google, WhatsApp",61518.0,2970.0,1151.0,,402930.0,130.88,4.09,English,7.68,Premium Shoppers,11-01-2025
NY-CMP-3425,Paid Ads,College Students,,,95582.0,12413.0,4401.0,2085.0,798555.0,49.06,,Hindi,19.77,,24-10-2024
NY-CMP-3426,Influencer,Youth,10.0,"Email, YouTube, Instagram",83718.0,2487.0,538.0,178.0,60876.0,1447.79,,English,3.83,Tier 2 City Customers,28-02-2025
NY-CMP-3427,SEO,College Students,24.0,YouTube,81703.0,4116.0,1385.0,490.0,341040.0,249.65,1.79,Hindi,7.33,Premium Shoppers,02-10-2024
NY-CMP-3428,,Youth,30.0,Google,83998.0,12247.0,4415.0,1665.0,1223775.0,72.04,9.2,Hindi,21.82,College Students,31-03-2025
NY-CMP-3429,Social Media,College Students,21.0,"WhatsApp, Google",12271.0,855.0,481.0,322.0,156814.0,383.23,0.27,Bengali,13.51,Premium Shoppers,12-07-2024
NY-CMP-3430,Email,Youth,29.0,"WhatsApp, Email, Instagram",89762.0,9469.0,1953.0,1241.0,438073.0,224.56,0.57,,14.11,Premium Shoppers,16-02-2025
NY-CMP-3431,Paid Ads,Premium Shoppers,12.0,,79558.0,2426.0,625.0,188.0,61664.0,1348.71,-0.76,Hindi,4.07,Working Women,04-07-2024
NY-CMP-3432,Influencer,Working Women,18.0,"Instagram, Google, WhatsApp",81775.0,4504.0,1891.0,745.0,569180.0,190.33,3.01,Bengali,8.73,College Students,06-09-2024
NY-CMP-3433,Influencer,Tier 2 City Customers,24.0,"Google, Facebook, Email",52273.0,3465.0,1529.0,759.0,559383.0,139.11,4.3,Hindi,11.01,Tier 2 City Customers,05-04-2025
NY-CMP-3434,Paid Ads,Premium Shoppers,18.0,Instagram,15046.0,764.0,319.0,192.0,48768.0,730.33,-0.65,Bengali,8.47,Premium Shoppers,12-05-2025
NY-CMP-3435,Influencer,Premium Shoppers,18.0,"Email, Google, Instagram",52869.0,1799.0,778.0,460.0,155940.0,207.91,0.63,,5.74,College Students,11-10-2024
NY-CMP-3436,Paid Ads,Tier 2 City Customers,13.0,Facebook,86940.0,12118.0,3986.0,1704.0,541872.0,111.78,1.84,,20.48,Youth,22-09-2024
NY-CMP-3437,Social Media,Working Women,26.0,"WhatsApp, Instagram, Email",59421.0,8588.0,4839.0,2639.0,762671.0,82.04,2.52,Tamil,27.04,Youth,15-03-2025
NY-CMP-3438,SEO,Tier 2 City Customers,13.0,"Google, Facebook, WhatsApp",85905.0,2269.0,1219.0,630.0,337680.0,,0.71,Bengali,4.79,College Students,19-08-2024
NY-CMP-3439,Email,Premium Shoppers,23.0,"WhatsApp, Instagram, Facebook",97932.0,3144.0,1237.0,981.0,542493.0,284.05,0.95,English,5.48,Premium Shoppers,19-01-2025
NY-CMP-3440,Email,Premium Shoppers,28.0,Instagram,,7727.0,,2063.0,1180036.0,111.62,4.12,Hindi,25.49,Working Women,30-09-2024
NY-CMP-3441,SEO,Youth,,"YouTube, WhatsApp",40867.0,4462.0,,721.0,323729.0,299.9,0.5,Hindi,15.76,Premium Shoppers,26-09-2024
NY-CMP-3442,Email,Premium Shoppers,20.0,,98171.0,14217.0,8163.0,5335.0,1605835.0,9.43,30.94,Tamil,28.23,Premium Shoppers,11-12-2024
NY-CMP-3443,Influencer,College Students,29.0,"YouTube, Email, Facebook",94511.0,5365.0,2622.0,1513.0,443309.0,98.97,1.96,Hindi,10.05,Premium Shoppers,28-07-2024
NY-CMP-3444,Paid Ads,Youth,5.0,WhatsApp,48220.0,1688.0,828.0,334.0,160320.0,726.29,-0.34,English,5.91,Premium Shoppers,13-11-2024
NY-CMP-3445,Influencer,Tier 2 City Customers,10.0,YouTube,48658.0,6216.0,3573.0,2006.0,800394.0,103.32,2.86,English,,Premium Shoppers,07-05-2025
NY-CMP-3446,Email,Tier 2 City Customers,29.0,Instagram,73462.0,9815.0,2440.0,784.0,420224.0,261.22,1.05,Tamil,17.75,Working Women,01-09-2024
NY-CMP-3447,Paid Ads,Premium Shoppers,23.0,,72783.0,10681.0,5496.0,1858.0,1118516.0,39.53,14.23,Hindi,24.78,Youth,17-01-2025
NY-CMP-3448,Paid Ads,College Students,27.0,YouTube,22241.0,2158.0,969.0,538.0,292134.0,100.04,4.43,Hindi,16.48,College Students,15-03-2025
NY-CMP-3449,SEO,Youth,20.0,"YouTube, Google",20143.0,2034.0,,603.0,402201.0,180.94,2.69,Hindi,18.16,Tier 2 City Customers,22-09-2024
NY-CMP-3450,Social Media,Premium Shoppers,22.0,,94561.0,6936.0,2726.0,,962143.0,109.97,5.94,English,11.55,Youth,19-07-2024
NY-CMP-3451,Influencer,College Students,13.0,"Google, YouTube",69706.0,5518.0,2609.0,1152.0,741888.0,185.02,2.48,Bengali,13.31,Youth,
NY-CMP-3452,SEO,Youth,5.0,"WhatsApp, Google",67675.0,4085.0,1610.0,1189.0,435174.0,94.64,2.87,Tamil,,Premium Shoppers,18-07-2024
NY-CMP-3453,Paid Ads,Premium Shoppers,8.0,"Google, Email, Instagram",47612.0,3125.0,1491.0,632.0,291352.0,169.84,1.71,Bengali,11.02,Working Women,09-03-2025
NY-CMP-3454,SEO,Working Women,10.0,Email,69289.0,6506.0,2919.0,1617.0,,95.57,7.17,Hindi,15.94,College Students,29-04-2025
NY-CMP-3455,SEO,Premium Shoppers,27.0,"Email, WhatsApp",80123.0,9595.0,3759.0,1664.0,845312.0,70.62,6.19,Hindi,18.74,Tier 2 City Customers,13-07-2024
NY-CMP-3456,Social Media,Working Women,25.0,"Google, WhatsApp",20568.0,2317.0,1329.0,,338299.0,397.99,0.73,Bengali,20.11,Premium Shoppers,18-01-2025
NY-CMP-3457,SEO,Premium Shoppers,8.0,"Email, WhatsApp, Instagram",49333.0,4953.0,1734.0,944.0,220896.0,147.87,0.58,Bengali,,Youth,20-06-2025
NY-CMP-3458,Email,Premium Shoppers,9.0,"Google, WhatsApp",26723.0,3721.0,2034.0,809.0,449804.0,211.36,1.63,Hindi,24.56,College Students,27-02-2025
NY-CMP-3459,SEO,Youth,30.0,"Instagram, Google, Email",,5374.0,,727.0,497268.0,100.5,5.81,Hindi,8.09,College Students,08-12-2024
NY-CMP-3460,Influencer,College Students,,,93009.0,10329.0,2336.0,1653.0,552102.0,40.36,7.27,Tamil,15.39,Tier 2 City Customers,29-04-2025
NY-CMP-3461,Email,Working Women,17.0,Facebook,65850.0,7697.0,4171.0,1557.0,889047.0,156.41,2.65,Hindi,20.39,Working Women,02-10-2024
NY-CMP-3462,SEO,Premium Shoppers,24.0,"Instagram, Google, YouTube",10265.0,441.0,124.0,44.0,12408.0,4317.91,-0.93,,5.93,Premium Shoppers,21-07-2024
NY-CMP-3463,Email,Tier 2 City Customers,,YouTube,63906.0,7294.0,,1889.0,1122066.0,154.02,2.86,English,18.18,Working Women,25-03-2025
NY-CMP-3464,Social Media,Tier 2 City Customers,13.0,"Instagram, Email, YouTube",97863.0,10120.0,5124.0,1817.0,1088383.0,127.76,3.69,English,17.43,Youth,22-10-2024
NY-CMP-3465,SEO,Premium Shoppers,17.0,"WhatsApp, Instagram",45974.0,5406.0,1629.0,686.0,461678.0,400.35,0.68,Hindi,16.79,Tier 2 City Customers,28-03-2025
NY-CMP-3466,Email,Working Women,26.0,"YouTube, WhatsApp, Google",65137.0,3971.0,850.0,530.0,156350.0,522.74,-0.44,Hindi,8.21,Premium Shoppers,09-01-2025
NY-CMP-3467,Social Media,College Students,30.0,"Facebook, Email, WhatsApp",24007.0,508.0,141.0,43.0,26703.0,2736.84,-0.77,Tamil,2.88,Youth,19-08-2024
NY-CMP-3468,Email,Working Women,5.0,Email,61164.0,7830.0,3426.0,1165.0,844625.0,173.11,,Bengali,20.31,Tier 2 City Customers,09-04-2025
NY-CMP-3469,Influencer,Youth,,YouTube,16172.0,1070.0,327.0,254.0,178308.0,668.57,0.05,Hindi,10.21,Youth,07-09-2024
NY-CMP-3470,Social Media,Youth,15.0,"Instagram, Google",66662.0,7116.0,3610.0,1728.0,682560.0,112.49,2.51,Hindi,18.68,,01-10-2024
NY-CMP-3471,SEO,College Students,5.0,YouTube,64043.0,3697.0,1548.0,528.0,191136.0,298.77,0.21,Tamil,9.01,Premium Shoppers,26-01-2025
NY-CMP-3472,Paid Ads,Premium Shoppers,5.0,"YouTube, Instagram",59778.0,8167.0,3968.0,,511560.0,171.23,1.29,Bengali,22.48,Youth,31-05-2025
NY-CMP-3473,Email,Tier 2 City Customers,9.0,"WhatsApp, YouTube",23340.0,1412.0,591.0,470.0,233590.0,515.25,-0.04,Tamil,10.6,Tier 2 City Customers,16-04-2025
NY-CMP-3474,Email,College Students,19.0,"YouTube, Email",39546.0,1825.0,859.0,,250708.0,290.58,0.85,Hindi,7.97,Working Women,24-02-2025
NY-CMP-3475,Social Media,Working Women,8.0,"Google, WhatsApp",27468.0,2373.0,648.0,467.0,169054.0,276.63,0.31,Bengali,12.7,Premium Shoppers,02-03-2025
NY-CMP-3476,Influencer,Tier 2 City Customers,26.0,Instagram,,1967.0,1142.0,714.0,504798.0,,4.48,Tamil,,College Students,04-02-2025
NY-CMP-3477,,Premium Shoppers,29.0,"Google, Facebook, WhatsApp",55286.0,7956.0,2022.0,789.0,434739.0,323.27,0.7,Tamil,19.48,Youth,07-12-2024
NY-CMP-3478,Paid Ads,,24.0,"WhatsApp, Facebook",60399.0,4595.0,1900.0,1438.0,519118.0,144.15,1.5,,13.13,Premium Shoppers,27-02-2025
NY-CMP-3479,Influencer,College Students,8.0,"Email, Instagram, WhatsApp",84860.0,10769.0,4242.0,3110.0,2161450.0,33.48,19.76,,21.35,Tier 2 City Customers,25-11-2024
NY-CMP-3480,Email,Youth,29.0,Instagram,50133.0,2789.0,681.0,478.0,379054.0,347.2,1.28,Hindi,7.88,Youth,24-11-2024
NY-CMP-3481,SEO,College Students,,"Facebook, WhatsApp, Instagram",79372.0,11730.0,,996.0,220116.0,182.6,0.21,English,19.3,Tier 2 City Customers,31-03-2025
NY-CMP-3482,Influencer,Working Women,16.0,Google,85690.0,2509.0,836.0,315.0,103635.0,673.88,-0.51,Hindi,,Tier 2 City Customers,13-10-2024
NY-CMP-3483,Influencer,College Students,,"Google, WhatsApp, Instagram",84397.0,2556.0,830.0,572.0,140140.0,,-0.49,Tamil,4.69,Working Women,15-06-2025
NY-CMP-3484,Influencer,Youth,28.0,Google,38618.0,3164.0,820.0,568.0,183464.0,95.62,2.38,Hindi,11.79,Working Women,02-08-2024
NY-CMP-3485,Paid Ads,Premium Shoppers,7.0,,,2130.0,465.0,179.0,138904.0,297.85,1.61,Tamil,10.83,Tier 2 City Customers,04-10-2024
NY-CMP-3486,SEO,College Students,5.0,"Email, Instagram, Facebook",91280.0,12851.0,4666.0,1677.0,1286259.0,97.61,,,21.03,Youth,27-03-2025
NY-CMP-3487,SEO,Working Women,15.0,"Email, Instagram",66457.0,8721.0,4468.0,2112.0,1389696.0,126.08,4.22,Bengali,23.02,Tier 2 City Customers,22-11-2024
NY-CMP-3488,SEO,Youth,25.0,"Google, WhatsApp",21061.0,2644.0,1571.0,779.0,448704.0,253.92,1.27,Bengali,23.71,Youth,31-08-2024
NY-CMP-3489,Paid Ads,Premium Shoppers,16.0,YouTube,94404.0,7395.0,3811.0,2050.0,563750.0,49.51,4.55,Tamil,14.04,Working Women,16-10-2024
NY-CMP-3490,Social Media,Youth,10.0,"Google, Instagram",92263.0,11920.0,6485.0,3671.0,1038893.0,14.16,18.99,Hindi,23.93,Working Women,19-03-2025
NY-CMP-3491,Influencer,Premium Shoppers,16.0,Email,23969.0,521.0,259.0,119.0,47600.0,2440.61,-0.84,English,3.75,College Students,20-11-2024
NY-CMP-3492,SEO,Youth,25.0,"Google, Facebook, Instagram",82264.0,,,1634.0,741836.0,125.75,2.61,Bengali,17.49,Premium Shoppers,08-11-2024
NY-CMP-3493,Paid Ads,Working Women,,"Facebook, Email, Instagram",37977.0,1427.0,562.0,420.0,250740.0,252.73,1.36,Hindi,6.34,Tier 2 City Customers,19-10-2024
NY-CMP-3494,Social Media,Premium Shoppers,8.0,Facebook,50914.0,6320.0,1378.0,833.0,435659.0,316.7,0.65,,16.76,Working Women,22-08-2024
NY-CMP-3495,SEO,Premium Shoppers,21.0,"Instagram, Google",68543.0,7540.0,3030.0,1717.0,748612.0,168.15,1.59,Hindi,17.93,,13-03-2025
NY-CMP-3496,Email,Tier 2 City Customers,5.0,"WhatsApp, YouTube",38998.0,1981.0,458.0,178.0,74760.0,1551.88,-0.73,Bengali,6.71,Tier 2 City Customers,21-03-2025
NY-CMP-3497,Paid Ads,College Students,18.0,Facebook,86006.0,4817.0,2146.0,784.0,615440.0,375.16,1.09,Bengali,,Tier 2 City Customers,
NY-CMP-3498,Social Media,Working Women,16.0,,11875.0,1641.0,766.0,307.0,163631.0,909.61,-0.41,English,22.85,Youth,08-12-2024
NY-CMP-3499,,College Students,27.0,Facebook,,3446.0,,573.0,275040.0,450.42,0.07,Tamil,6.2,Working Women,18-03-2025
NY-CMP-3500,Paid Ads,Youth,16.0,,85960.0,5600.0,2640.0,1266.0,897594.0,101.08,6.01,Hindi,11.06,Premium Shoppers,04-03-2025
NY-CMP-3501,Social Media,Working Women,7.0,"WhatsApp, Facebook, YouTube",10110.0,970.0,284.0,114.0,49476.0,2409.55,-0.82,Hindi,,Premium Shoppers,21-11-2024
NY-CMP-3502,Email,Working Women,27.0,"Instagram, Google",97363.0,7948.0,4417.0,1584.0,855360.0,143.6,2.76,English,14.33,Premium Shoppers,03-09-2024
NY-CMP-3503,Paid Ads,Youth,,Email,69577.0,4252.0,1732.0,876.0,339888.0,95.85,,Hindi,9.86,Tier 2 City Customers,09-02-2025
NY-CMP-3504,Influencer,Tier 2 City Customers,18.0,"Instagram, Google, Email",54250.0,6048.0,3373.0,1917.0,594270.0,56.01,4.53,English,20.9,Tier 2 City Customers,15-01-2025
NY-CMP-3505,,Premium Shoppers,12.0,"Facebook, Email",95273.0,2519.0,1435.0,511.0,399602.0,216.55,2.61,Bengali,4.69,Tier 2 City Customers,24-12-2024
NY-CMP-3506,Email,Youth,16.0,Email,47160.0,4829.0,1929.0,1050.0,578550.0,62.76,7.78,Tamil,16.56,Youth,15-03-2025
NY-CMP-3507,SEO,Premium Shoppers,15.0,"Email, WhatsApp",63393.0,4593.0,1423.0,1028.0,332044.0,263.84,0.22,,11.11,Working Women,10-06-2025
NY-CMP-3508,Email,Youth,15.0,"Facebook, WhatsApp, YouTube",35580.0,4907.0,1105.0,498.0,325692.0,598.23,0.09,English,,Tier 2 City Customers,07-08-2024
NY-CMP-3509,Influencer,Working Women,26.0,"Email, YouTube, Facebook",27848.0,2776.0,1394.0,1091.0,396033.0,150.06,1.42,,18.89,College Students,01-12-2024
NY-CMP-3510,Email,College Students,7.0,Facebook,35238.0,4447.0,1797.0,578.0,,357.73,-0.13,Bengali,,Premium Shoppers,11-08-2024
NY-CMP-3511,SEO,Youth,25.0,"YouTube, Instagram, WhatsApp",73941.0,1635.0,773.0,436.0,269884.0,273.6,1.26,English,3.85,Working Women,05-09-2024
NY-CMP-3512,SEO,College Students,16.0,"Instagram, YouTube, Email",11584.0,951.0,484.0,369.0,116973.0,768.19,-0.59,Tamil,15.57,Working Women,11-03-2025
NY-CMP-3513,Influencer,Premium Shoppers,22.0,YouTube,17299.0,1638.0,691.0,453.0,110532.0,314.21,-0.22,Bengali,16.08,Working Women,17-02-2025
NY-CMP-3514,Influencer,College Students,26.0,Email,14302.0,483.0,256.0,124.0,76508.0,547.6,0.13,English,6.03,College Students,02-05-2025
NY-CMP-3515,Social Media,Premium Shoppers,27.0,"Google, YouTube, WhatsApp",94850.0,8372.0,2176.0,1259.0,785616.0,121.04,4.16,Tamil,12.45,Tier 2 City Customers,14-08-2024
NY-CMP-3516,Paid Ads,Youth,13.0,,65815.0,5841.0,3368.0,1880.0,1114840.0,95.79,5.19,,16.85,Premium Shoppers,27-05-2025
NY-CMP-3517,SEO,Youth,27.0,"Facebook, Instagram, YouTube",75851.0,3199.0,663.0,488.0,,139.93,3.6,Hindi,5.73,Tier 2 City Customers,05-12-2024
